Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,262.9200134277344,266.6600036621094,262.010009765625,266.19000244140625,265.710693359375,700600
2021-01-04,261.04998779296875,264.6499938964844,253.50999450683594,254.99000549316406,254.53085327148438,1909900
2021-01-05,254.99000549316406,258.9599914550781,254.9600067138672,258.8299865722656,258.3639221191406,1387800
2021-01-06,256.5199890136719,261.30999755859375,256.29998779296875,258.3399963378906,257.87481689453125,1295000
2021-01-07,261.1000061035156,261.54998779296875,256.8900146484375,258.2699890136719,257.804931640625,891000
2021-01-08,260.0299987792969,261.07000732421875,257.45001220703125,260.7300109863281,260.2605285644531,939900
2021-01-11,258.70001220703125,259.70001220703125,256.0299987792969,258.1099853515625,257.6452331542969,904000
2021-01-12,257.760009765625,259.5,255.25,255.41000366210938,254.95010375976562,1254000
2021-01-13,253.7899932861328,258.6600036621094,252.55999755859375,256.6600036621094,256.1978454589844,1178100
2021-01-14,258.3800048828125,258.3999938964844,249.75999450683594,250.02000427246094,249.56980895996094,1072500
2021-01-15,249.5,251.13999938964844,248.1300048828125,249.1300048828125,248.68141174316406,2122400
2021-01-19,249.0,250.11000061035156,245.8800048828125,248.44000244140625,247.99264526367188,1714800
2021-01-20,251.7899932861328,255.69000244140625,246.0,255.22000122070312,254.76043701171875,1294800
2021-01-21,254.91000366210938,258.8900146484375,253.69000244140625,255.27000427246094,254.8103485107422,835800
2021-01-22,255.6300048828125,256.2300109863281,249.72000122070312,249.8300018310547,249.38014221191406,1161500
2021-01-25,250.24000549316406,252.1999969482422,247.41000366210938,250.02000427246094,249.56980895996094,1072000
2021-01-26,249.72000122070312,250.2100067138672,244.8000030517578,245.30999755859375,244.8682861328125,989000
2021-01-27,242.52999877929688,243.50999450683594,231.97000122070312,235.85000610351562,235.42532348632812,2597300
2021-01-28,237.82000732421875,247.22000122070312,236.27000427246094,245.0800018310547,244.63870239257812,1503200
2021-01-29,243.5800018310547,243.61000061035156,235.80999755859375,236.64999389648438,236.22386169433594,1160500
