Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,39.310001373291016,39.310001373291016,38.59000015258789,38.63999938964844,38.494380950927734,1211900
2021-01-04,38.9900016784668,39.13999938964844,37.7599983215332,38.060001373291016,37.916568756103516,1838500
2021-01-05,37.869998931884766,39.22999954223633,37.869998931884766,38.959999084472656,38.813175201416016,1693600
2021-01-06,39.0,40.41999816894531,39.0,40.16999816894531,40.01861572265625,2736400
2021-01-07,40.790000915527344,41.380001068115234,40.38999938964844,41.099998474121094,40.94511032104492,2259000
2021-01-08,40.97999954223633,41.13999938964844,39.86000061035156,40.290000915527344,40.13816452026367,2059400
2021-01-11,39.68000030517578,40.40999984741211,39.5,40.18000030517578,40.02857971191406,1294900
2021-01-12,40.72999954223633,41.84000015258789,40.45000076293945,41.16999816894531,41.01484680175781,3152600
2021-01-13,41.06999969482422,41.400001525878906,39.95000076293945,40.150001525878906,39.998695373535156,2246800
2021-01-14,40.439998626708984,40.599998474121094,39.279998779296875,39.599998474121094,39.45076370239258,2819700
2021-01-15,39.119998931884766,39.349998474121094,38.02000045776367,38.599998474121094,38.454532623291016,4638000
2021-01-19,38.959999084472656,39.540000915527344,38.380001068115234,39.29999923706055,39.151893615722656,2374100
2021-01-20,40.0099983215332,40.91999816894531,39.54999923706055,40.880001068115234,40.7259407043457,2263400
2021-01-21,40.90999984741211,43.900001525878906,40.900001525878906,43.599998474121094,43.43568801879883,4586500
2021-01-22,43.33000183105469,43.45000076293945,42.40999984741211,42.79999923706055,42.63870620727539,2198500
2021-01-25,42.56999969482422,43.59000015258789,42.209999084472656,43.5099983215332,43.34602737426758,2194900
2021-01-26,44.04999923706055,44.70000076293945,43.439998626708984,43.959999084472656,43.794334411621094,3178400
2021-01-27,43.849998474121094,46.47999954223633,43.529998779296875,44.900001525878906,44.73079299926758,7918600
2021-01-28,44.790000915527344,45.04999923706055,42.040000915527344,42.40999984741211,42.25017547607422,3088700
2021-01-29,42.15999984741211,43.540000915527344,41.630001068115234,41.9900016784668,41.83176040649414,2735000
