Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,187.27000427246094,189.6999969482422,184.88999938964844,189.5399932861328,189.1082763671875,234800
2021-01-04,189.77999877929688,192.41000366210938,186.14999389648438,188.49000549316406,188.06068420410156,487600
2021-01-05,189.5399932861328,193.22000122070312,187.4600067138672,191.82000732421875,191.3831024169922,396100
2021-01-06,190.22000122070312,197.0500030517578,190.22000122070312,195.24000549316406,194.79531860351562,570900
2021-01-07,194.9199981689453,200.25,194.9199981689453,199.7899932861328,199.33493041992188,299000
2021-01-08,199.0,203.88999938964844,199.0,202.80999755859375,202.3480682373047,307800
2021-01-11,201.63999938964844,203.91000366210938,199.7899932861328,200.4600067138672,200.00341796875,356200
2021-01-12,199.91000366210938,201.42999267578125,190.72000122070312,192.05999755859375,191.62254333496094,863800
2021-01-13,193.0800018310547,195.50999450683594,191.0500030517578,194.10000610351562,193.6579132080078,484000
2021-01-14,194.7100067138672,197.77999877929688,189.4499969482422,189.83999633789062,189.40760803222656,381600
2021-01-15,189.75999450683594,189.97999572753906,183.91000366210938,184.3800048828125,183.96005249023438,646200
2021-01-19,186.11000061035156,188.7899932861328,181.75,188.7100067138672,188.28018188476562,786000
2021-01-20,188.27000427246094,191.3000030517578,188.25,189.52999877929688,189.0983123779297,418800
2021-01-21,188.63999938964844,190.5,187.4199981689453,188.3300018310547,187.9010467529297,594600
2021-01-22,187.63999938964844,189.5399932861328,187.05999755859375,188.75999450683594,188.33006286621094,402400
2021-01-25,188.6999969482422,191.05999755859375,188.30999755859375,190.41000366210938,189.976318359375,438800
2021-01-26,190.41000366210938,194.10000610351562,189.64999389648438,193.17999267578125,192.739990234375,422400
2021-01-27,190.02000427246094,192.35000610351562,187.27000427246094,192.3000030517578,191.86199951171875,1113400
2021-01-28,193.75999450683594,195.0,189.61000061035156,191.17999267578125,190.7445526123047,636400
2021-01-29,190.50999450683594,191.44000244140625,185.27999877929688,187.11000061035156,186.68382263183594,719100
