Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,17.979999542236328,18.100000381469727,17.760000228881836,17.969999313354492,17.969999313354492,1822300
2021-01-04,18.040000915527344,18.299999237060547,17.75,18.15999984741211,18.15999984741211,3037700
2021-01-05,18.040000915527344,18.420000076293945,18.0,18.280000686645508,18.280000686645508,1844400
2021-01-06,18.420000076293945,19.43000030517578,18.219999313354492,19.25,19.25,3218600
2021-01-07,19.280000686645508,19.309999465942383,18.729999542236328,18.739999771118164,18.739999771118164,2406400
2021-01-08,18.770000457763672,18.90999984741211,18.3799991607666,18.6299991607666,18.6299991607666,1920300
2021-01-11,18.3700008392334,18.809999465942383,18.299999237060547,18.65999984741211,18.65999984741211,1465900
2021-01-12,18.610000610351562,18.739999771118164,18.34000015258789,18.399999618530273,18.399999618530273,1906000
2021-01-13,18.3700008392334,18.600000381469727,18.260000228881836,18.280000686645508,18.280000686645508,2430000
2021-01-14,18.350000381469727,18.889999389648438,18.350000381469727,18.690000534057617,18.690000534057617,1938500
2021-01-15,18.6299991607666,18.739999771118164,18.399999618530273,18.700000762939453,18.700000762939453,2016500
2021-01-19,18.790000915527344,18.850000381469727,18.520000457763672,18.75,18.75,2535800
2021-01-20,18.84000015258789,19.18000030517578,18.799999237060547,19.110000610351562,19.110000610351562,2357800
2021-01-21,19.06999969482422,19.450000762939453,19.020000457763672,19.209999084472656,19.209999084472656,1620900
2021-01-22,19.1200008392334,19.190000534057617,18.559999465942383,18.56999969482422,18.56999969482422,2832800
2021-01-25,18.420000076293945,18.860000610351562,18.290000915527344,18.75,18.75,2912000
2021-01-26,18.940000534057617,19.18000030517578,18.559999465942383,19.139999389648438,19.139999389648438,1743100
2021-01-27,19.420000076293945,20.049999237060547,19.170000076293945,19.579999923706055,19.579999923706055,5110200
2021-01-28,19.719999313354492,19.809999465942383,19.229999542236328,19.510000228881836,19.510000228881836,3810300
2021-01-29,19.489999771118164,19.93000030517578,19.389999389648438,19.399999618530273,19.399999618530273,3118300
