Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,218.39999389648438,219.82000732421875,216.1999969482422,218.72999572753906,218.3909454345703,5922200
2021-01-04,220.25,220.25,214.24000549316406,217.75999450683594,217.42245483398438,10318300
2021-01-05,216.30999755859375,218.4600067138672,213.63999938964844,214.50999450683594,214.177490234375,6869700
2021-01-06,213.8000030517578,216.1699981689453,212.07000732421875,212.6199951171875,212.29042053222656,7206200
2021-01-07,212.1999969482422,215.22000122070312,212.1999969482422,213.80999755859375,213.47857666015625,10967900
2021-01-08,214.1699981689453,216.1199951171875,212.75,215.4499969482422,215.11602783203125,6513000
2021-01-11,213.9600067138672,214.86000061035156,212.47999572753906,212.88999938964844,212.55999755859375,7354500
2021-01-12,212.33999633789062,212.7899932861328,207.47000122070312,208.86000061035156,208.5362548828125,9331600
2021-01-13,209.41000366210938,211.0,208.6300048828125,209.35000610351562,209.02549743652344,6688500
2021-01-14,210.57000732421875,211.2100067138672,201.72999572753906,201.86000061035156,201.54710388183594,12887500
2021-01-15,201.5399932861328,203.25999450683594,200.42999267578125,201.58999633789062,201.2775115966797,8755000
2021-01-19,203.0500030517578,204.1699981689453,200.07000732421875,201.66000366210938,201.347412109375,9772000
2021-01-20,203.02999877929688,207.19000244140625,202.22999572753906,206.00999450683594,205.69065856933594,12675700
2021-01-21,206.0500030517578,207.1699981689453,204.75,205.13999938964844,204.822021484375,6517900
2021-01-22,203.99000549316406,205.3300018310547,201.8000030517578,202.02000427246094,201.7068634033203,7316200
2021-01-25,200.33999633789062,201.63999938964844,195.75,200.97999572753906,200.66845703125,19282400
2021-01-26,201.75999450683594,203.49000549316406,200.97000122070312,202.00999450683594,201.69686889648438,9605300
2021-01-27,197.63999938964844,199.6999969482422,193.9600067138672,194.97000122070312,194.66778564453125,13772400
2021-01-28,200.0,202.0,198.1699981689453,198.22000122070312,197.91275024414062,11041300
2021-01-29,197.82000732421875,203.0500030517578,192.80999755859375,193.25,192.95045471191406,21499500
