Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,46.18000030517578,46.779998779296875,45.68000030517578,46.61000061035156,46.61000061035156,5305600
2021-01-04,46.47999954223633,46.540000915527344,44.560001373291016,45.040000915527344,45.040000915527344,10256300
2021-01-05,44.900001525878906,46.119998931884766,44.84000015258789,45.63999938964844,45.63999938964844,5204400
2021-01-06,45.5,46.970001220703125,45.369998931884766,46.75,46.75,7492800
2021-01-07,46.75,47.84000015258789,46.72999954223633,47.33000183105469,47.33000183105469,6282300
2021-01-08,47.63999938964844,47.939998626708984,46.709999084472656,46.97999954223633,46.97999954223633,4770600
2021-01-11,46.5099983215332,48.040000915527344,46.119998931884766,47.439998626708984,47.439998626708984,7914500
2021-01-12,47.70000076293945,48.47999954223633,47.279998779296875,48.130001068115234,48.130001068115234,5356800
2021-01-13,47.88999938964844,48.43000030517578,47.47999954223633,47.9900016784668,47.9900016784668,6261900
2021-01-14,48.650001525878906,49.470001220703125,48.439998626708984,48.81999969482422,48.81999969482422,8090600
2021-01-15,48.58000183105469,48.709999084472656,46.63999938964844,46.65999984741211,46.65999984741211,7359100
2021-01-19,47.20000076293945,47.650001525878906,46.7599983215332,46.90999984741211,46.90999984741211,4780700
2021-01-20,47.099998474121094,48.45000076293945,46.900001525878906,48.209999084472656,48.209999084472656,6972500
2021-01-21,47.75,47.939998626708984,47.119998931884766,47.77000045776367,47.77000045776367,5663900
2021-01-22,47.18000030517578,47.75,47.06999969482422,47.38999938964844,47.38999938964844,4812500
2021-01-25,47.279998779296875,47.34000015258789,45.16999816894531,45.619998931884766,45.619998931884766,13345700
2021-01-26,45.75,46.220001220703125,45.599998474121094,45.810001373291016,45.810001373291016,5667200
2021-01-27,45.25,45.70000076293945,43.869998931884766,44.150001525878906,44.150001525878906,10428700
2021-01-28,45.15999984741211,46.25,44.33000183105469,44.599998474121094,44.599998474121094,12404600
2021-01-29,44.25,44.95000076293945,43.720001220703125,43.939998626708984,43.939998626708984,9850500
