Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,48.06999969482422,49.060001373291016,47.65999984741211,48.97999954223633,48.649627685546875,1775800
2021-01-04,49.630001068115234,49.810001373291016,48.02000045776367,48.290000915527344,47.96428298950195,2963900
2021-01-05,48.400001525878906,48.599998474121094,47.65999984741211,47.970001220703125,47.64644241333008,2612500
2021-01-06,49.0099983215332,51.060001373291016,48.90999984741211,50.86000061035156,50.51694869995117,2535300
2021-01-07,50.75,51.16999816894531,50.08000183105469,50.400001525878906,50.06005096435547,2556200
2021-01-08,50.40999984741211,50.529998779296875,48.9900016784668,49.88999938964844,49.553489685058594,2032100
2021-01-11,49.45000076293945,50.68000030517578,49.369998931884766,50.25,49.91106033325195,1804800
2021-01-12,50.70000076293945,51.95000076293945,50.56999969482422,51.86000061035156,51.51020431518555,2872700
2021-01-13,51.59000015258789,52.47999954223633,51.369998931884766,51.900001525878906,51.54993438720703,2381500
2021-01-14,52.09000015258789,52.959999084472656,51.77000045776367,52.369998931884766,52.016761779785156,1669200
2021-01-15,51.790000915527344,52.09000015258789,51.150001525878906,51.66999816894531,51.32148361206055,1804600
2021-01-19,52.439998626708984,52.959999084472656,51.619998931884766,52.65999984741211,52.304805755615234,1897700
2021-01-20,52.380001068115234,53.040000915527344,52.099998474121094,52.4900016784668,52.135955810546875,1478400
2021-01-21,52.31999969482422,52.91999816894531,50.95000076293945,51.02000045776367,50.67586898803711,2624400
2021-01-22,50.84000015258789,50.84000015258789,49.43000030517578,50.369998931884766,50.030250549316406,1831500
2021-01-25,49.68000030517578,50.79999923706055,49.52000045776367,50.70000076293945,50.358028411865234,1582800
2021-01-26,51.0,51.130001068115234,49.88999938964844,49.90999984741211,49.57335662841797,1117500
2021-01-27,49.22999954223633,49.63999938964844,47.709999084472656,48.0099983215332,47.6861686706543,1753700
2021-01-28,48.529998779296875,49.439998626708984,48.36000061035156,48.9900016784668,48.65956115722656,1356000
2021-01-29,48.599998474121094,48.880001068115234,47.470001220703125,48.02000045776367,47.696102142333984,1572500
