Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,374.989990234375,377.0400085449219,372.4599914550781,376.7799987792969,376.0375061035156,1628900
2021-01-04,377.42999267578125,381.54998779296875,374.80999755859375,380.1499938964844,379.4008483886719,3322200
2021-01-05,378.8599853515625,380.2099914550781,375.25,375.739990234375,374.9995422363281,2748400
2021-01-06,373.82000732421875,375.79998779296875,369.6499938964844,370.0199890136719,369.2908020019531,2661400
2021-01-07,371.010009765625,371.6499938964844,366.7900085449219,367.9200134277344,367.1949768066406,2849500
2021-01-08,368.1199951171875,370.260009765625,364.2900085449219,369.94000244140625,369.2109680175781,2599700
2021-01-11,368.5799865722656,371.0,363.8599853515625,364.010009765625,363.29266357421875,2564800
2021-01-12,364.0,365.07000732421875,360.25,364.20001220703125,363.4822998046875,2387600
2021-01-13,364.3699951171875,368.739990234375,363.0,366.95001220703125,366.22686767578125,1968800
2021-01-14,366.0,366.5,361.55999755859375,362.3500061035156,361.6359558105469,2363900
2021-01-15,361.05999755859375,364.9100036621094,360.79998779296875,362.1600036621094,361.4463195800781,2340400
2021-01-19,362.3599853515625,362.95001220703125,352.44000244140625,354.4700012207031,353.7714538574219,4533800
2021-01-20,354.3900146484375,361.8999938964844,353.4100036621094,361.29998779296875,360.5879821777344,2767200
2021-01-21,361.29998779296875,363.989990234375,359.94000244140625,362.79998779296875,362.08502197265625,2122600
2021-01-22,363.20001220703125,364.6300048828125,359.8500061035156,362.29998779296875,361.5860290527344,1960300
2021-01-25,360.8599853515625,361.9599914550781,356.82000732421875,361.8800048828125,361.1668701171875,2735900
2021-01-26,360.20001220703125,365.8999938964844,358.8800048828125,364.9800109863281,364.2607727050781,1807000
2021-01-27,362.989990234375,365.79998779296875,354.8500061035156,356.3900146484375,355.68768310546875,3120800
2021-01-28,356.8500061035156,361.6099853515625,356.07000732421875,357.05999755859375,356.3563537597656,2251100
2021-01-29,354.75,356.2900085449219,351.8800048828125,352.42999267578125,351.7354736328125,2597600
