Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,60.939998626708984,62.20000076293945,60.45000076293945,62.16999816894531,61.693992614746094,2289700
2021-01-04,62.18000030517578,62.2599983215332,59.81999969482422,59.86000061035156,59.40168380737305,3842300
2021-01-05,60.0,60.75,59.939998626708984,60.15999984741211,59.69938659667969,2714900
2021-01-06,60.599998474121094,60.66999816894531,59.349998474121094,59.650001525878906,59.193294525146484,4142100
2021-01-07,59.77000045776367,59.779998779296875,58.560001373291016,58.900001525878906,58.44903564453125,4169500
2021-01-08,59.0,59.86000061035156,58.86000061035156,59.7400016784668,59.2826042175293,3198200
2021-01-11,59.58000183105469,59.83000183105469,59.2599983215332,59.41999816894531,58.965049743652344,2556000
2021-01-12,57.040000915527344,57.95000076293945,57.0,57.810001373291016,57.36737823486328,11817100
2021-01-13,58.2400016784668,58.86000061035156,57.52000045776367,57.779998779296875,57.337608337402344,4278400
2021-01-14,58.150001525878906,58.220001220703125,57.66999816894531,57.83000183105469,57.38722610473633,2916500
2021-01-15,58.04999923706055,58.91999816894531,57.38999938964844,58.650001525878906,58.200950622558594,3256900
2021-01-19,59.0,59.0,57.779998779296875,58.13999938964844,57.69485092163086,3300600
2021-01-20,58.20000076293945,59.18000030517578,58.02000045776367,58.97999954223633,58.528419494628906,2543300
2021-01-21,58.4900016784668,59.470001220703125,58.18000030517578,59.09000015258789,58.63758087158203,2553300
2021-01-22,58.90999984741211,59.95000076293945,58.75,59.84000015258789,59.3818359375,2814100
2021-01-25,60.0,61.290000915527344,59.630001068115234,60.380001068115234,59.91770553588867,3616200
2021-01-26,60.45000076293945,61.18000030517578,60.279998779296875,60.66999816894531,60.205482482910156,2442600
2021-01-27,60.25,61.16999816894531,60.11000061035156,60.36000061035156,59.897857666015625,3436600
2021-01-28,60.25,61.75,60.15999984741211,60.95000076293945,60.483341217041016,3030400
2021-01-29,60.13999938964844,60.900001525878906,58.900001525878906,59.060001373291016,58.83465576171875,4714400
