Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,21.110000610351562,21.309999465942383,20.950000762939453,21.229999542236328,21.02979850769043,1814200
2021-01-04,21.780000686645508,22.100000381469727,21.59000015258789,21.709999084472656,21.505271911621094,5114600
2021-01-05,21.6299991607666,21.950000762939453,21.5,21.860000610351562,21.653858184814453,3187800
2021-01-06,22.190000534057617,22.8700008392334,22.0,22.65999984741211,22.446313858032227,2735600
2021-01-07,22.68000030517578,22.899999618530273,22.5,22.639999389648438,22.426502227783203,2319400
2021-01-08,23.190000534057617,23.260000228881836,22.690000534057617,23.06999969482422,22.852447509765625,2082300
2021-01-11,22.899999618530273,23.31999969482422,22.709999084472656,23.06999969482422,22.852447509765625,2928700
2021-01-12,23.299999237060547,24.309999465942383,23.15999984741211,24.229999542236328,24.001508712768555,3924700
2021-01-13,24.170000076293945,24.450000762939453,23.920000076293945,24.3700008392334,24.140188217163086,3742300
2021-01-14,24.530000686645508,24.56999969482422,24.139999389648438,24.399999618530273,24.169904708862305,2293400
2021-01-15,24.1299991607666,24.389999389648438,23.899999618530273,24.139999389648438,23.912357330322266,2740200
2021-01-19,24.229999542236328,24.34000015258789,24.1200008392334,24.209999084472656,23.9816951751709,2198400
2021-01-20,24.110000610351562,24.729999542236328,23.979999542236328,24.65999984741211,24.427453994750977,2396000
2021-01-21,24.639999389648438,24.780000686645508,24.459999084472656,24.65999984741211,24.427453994750977,2197500
2021-01-22,24.510000228881836,24.8700008392334,24.299999237060547,24.799999237060547,24.566131591796875,1816100
2021-01-25,24.549999237060547,25.59000015258789,24.549999237060547,25.5,25.259532928466797,3675000
2021-01-26,25.549999237060547,25.989999771118164,25.389999389648438,25.889999389648438,25.64585304260254,3197100
2021-01-27,25.329999923706055,26.079999923706055,24.56999969482422,24.6200008392334,24.38783073425293,4994500
2021-01-28,24.520000457763672,24.790000915527344,24.3700008392334,24.479999542236328,24.2491512298584,3595700
2021-01-29,24.350000381469727,24.489999771118164,23.690000534057617,24.020000457763672,23.793489456176758,6757000
