Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,191.8699951171875,193.22000122070312,189.97999572753906,192.83999633789062,192.41644287109375,487700
2021-01-04,193.4600067138672,194.41000366210938,185.17999267578125,187.9600067138672,187.5471649169922,704000
2021-01-05,188.4199981689453,190.36000061035156,186.94000244140625,189.8800048828125,189.46295166015625,644600
2021-01-06,187.9199981689453,188.82000732421875,181.88999938964844,181.9600067138672,181.5603485107422,1135200
2021-01-07,183.13999938964844,184.0,180.42999267578125,181.2899932861328,180.8917999267578,742000
2021-01-08,181.0399932861328,186.7899932861328,180.50999450683594,186.05999755859375,185.65133666992188,873900
2021-01-11,184.42999267578125,187.2899932861328,183.30999755859375,184.69000244140625,184.2843475341797,369200
2021-01-12,183.72000122070312,185.42999267578125,182.1999969482422,183.91000366210938,183.5060577392578,473000
2021-01-13,184.55999755859375,185.33999633789062,181.9600067138672,182.14999389648438,181.74990844726562,275300
2021-01-14,182.3300018310547,182.4199981689453,176.5500030517578,177.6300048828125,177.23985290527344,635500
2021-01-15,177.67999267578125,178.8699951171875,175.77999877929688,177.0,176.61123657226562,461600
2021-01-19,177.19000244140625,177.61000061035156,175.3000030517578,176.02000427246094,175.63339233398438,425900
2021-01-20,176.39999389648438,179.3000030517578,176.02000427246094,178.13999938964844,177.7487335205078,412400
2021-01-21,177.13999938964844,180.22999572753906,177.13999938964844,178.49000549316406,178.09796142578125,456800
2021-01-22,178.1999969482422,180.0500030517578,177.32000732421875,178.74000549316406,178.347412109375,458100
2021-01-25,177.6300048828125,179.97999572753906,175.92999267578125,178.75,178.35739135742188,459700
2021-01-26,180.36000061035156,181.9199981689453,178.25,180.49000549316406,180.09356689453125,443300
2021-01-27,178.0800018310547,181.72999572753906,176.36000061035156,178.7100067138672,178.31748962402344,829700
2021-01-28,180.25,184.86000061035156,178.88999938964844,181.13999938964844,180.7421417236328,801000
2021-01-29,180.4600067138672,181.82000732421875,176.74000549316406,177.11000061035156,176.7209930419922,728800
